,um,model
1271,5.837199842935661,9.714914156489924e-10
1272,5.837999842915451,9.7180776818166e-10
1273,5.8387998428952415,9.716017312150767e-10
1274,5.839599842875032,9.710005081316104e-10
1275,5.840399842854822,9.705406147857993e-10
1276,5.841199842834612,9.69957293298425e-10
1277,5.841999842814403,9.691060015237436e-10
1278,5.842799842794193,9.689684741914886e-10
1279,5.843599842773983,9.685920463247384e-10
1280,5.8443998427537736,9.681087926836207e-10
1281,5.845199842733564,9.680154148693128e-10
1282,5.845999842713354,9.677788315966946e-10
1283,5.8467998426931445,9.674976550118721e-10
1284,5.847599842672935,9.675674648764827e-10
1285,5.848399842652725,9.679090961448711e-10
1286,5.849199842632515,9.676733920506134e-10
1287,5.849999842612306,9.675922269499191e-10
1288,5.850799842592096,9.675274948867966e-10
1289,5.851599842571886,9.676226250383731e-10
1290,5.852399842551677,9.677568815529031e-10
1291,5.853199842531467,9.677682315405565e-10
1292,5.853999842511257,9.678306376127775e-10
1293,5.8547998424910475,9.677925084048848e-10
1294,5.855599842470838,9.67736979384775e-10
1295,5.856399842450628,9.675719452260621e-10
1296,5.857199842430418,9.67393466953582e-10
1297,5.857999842410209,9.671935092171176e-10
1298,5.858799842389999,9.673298031648513e-10
1299,5.859599842369789,9.672049477942167e-10
1300,5.86039984234958,9.669376322901519e-10
1301,5.86119984232937,9.668964901771588e-10
1302,5.86199984230916,9.669200701377739e-10
1303,5.8627998422889505,9.664833307354174e-10
1304,5.863599842268741,9.656988204296291e-10
1305,5.864399842248531,9.657145637675294e-10
1306,5.865199842228321,9.653912602311982e-10
1307,5.865999842208112,9.64750372139618e-10
1308,5.866799842187902,9.640968094378068e-10
1309,5.867599842167692,9.639401352122169e-10
1310,5.868399842147483,9.641853963244496e-10
1311,5.869199842127273,9.647140310421225e-10
1312,5.869999842107063,9.648734906146482e-10
1313,5.8707998420868535,9.637523813321735e-10
1314,5.871599842066644,9.625338578537891e-10
1315,5.872399842046434,9.617000202816934e-10
1316,5.873199842026224,9.612420313407653e-10
1317,5.873999842006015,9.612027144169774e-10
1318,5.874799841985805,9.6140318607048e-10
1319,5.875599841965595,9.611069669324457e-10
1320,5.876399841945386,9.603705831819398e-10
1321,5.877199841925176,9.593073535782082e-10
1322,5.877999841904966,9.578919589439771e-10
1323,5.8787998418847565,9.564302626229578e-10
1324,5.879599841864547,9.549321249507697e-10
1325,5.880399841844337,9.538672489846808e-10
1326,5.881199841824127,9.52739134803946e-10
1327,5.881999841803918,9.5205391240422e-10
1328,5.882799841783708,9.522204098783989e-10
1329,5.883599841763498,9.537863268853243e-10
1330,5.884399841743289,9.559496312702798e-10
1331,5.885199841723079,9.573032878492214e-10
1332,5.885999841702869,9.580820830166895e-10
1333,5.8867998416826595,9.578347733386727e-10
1334,5.88759984166245,9.57253369618097e-10
1335,5.88839984164224,9.569530858224153e-10
1336,5.88919984162203,9.569719229534336e-10
1337,5.889999841601821,9.572488151667685e-10
1338,5.890799841581611,9.58190368795842e-10
1339,5.891599841561401,9.590764115157217e-10
1340,5.892399841541192,9.59121316553118e-10
1341,5.893199841520982,9.588923814352908e-10
1342,5.893999841500772,9.5819929163051e-10
1343,5.8947998414805625,9.565407717028516e-10
1344,5.895599841460353,9.540348476300117e-10
1345,5.896399841440143,9.521937053340967e-10
1346,5.897199841419933,9.518313406250876e-10
1347,5.897999841399724,9.530392761695792e-10
1348,5.898799841379514,9.546938776711886e-10
1349,5.899599841359304,9.556418099856625e-10
1350,5.900399841339095,9.55836477380179e-10
1351,5.901199841318885,9.556785884166132e-10
1352,5.901999841298675,9.557697006531118e-10
1353,5.9027998412784655,9.552669191823014e-10
1354,5.903599841258256,9.550267685490967e-10
1355,5.904399841238046,9.550761384417542e-10
1356,5.905199841217836,9.550310449210776e-10
1357,5.905999841197627,9.547630182090701e-10
1358,5.906799841177417,9.541027864316643e-10
1359,5.907599841157207,9.535159591244575e-10
1360,5.908399841136998,9.527047608480739e-10
1361,5.909199841116788,9.519517645271613e-10
1362,5.909999841096578,9.513341566641222e-10
1363,5.9107998410763685,9.51047812285375e-10
1364,5.911599841056159,9.506577183586607e-10
1365,5.912399841035949,9.50345833178895e-10
1366,5.913199841015739,9.503516160185468e-10
1367,5.91399984099553,9.502202280787126e-10
1368,5.91479984097532,9.500093618573538e-10
1369,5.91559984095511,9.495953499257228e-10
1370,5.916399840934901,9.48871251295528e-10
1371,5.917199840914691,9.481281644899665e-10
1372,5.917999840894481,9.483164895565286e-10
1373,5.9187998408742715,9.485360822687734e-10
1374,5.919599840854062,9.481931195872663e-10
1375,5.920399840833852,9.480222479321425e-10
1376,5.921199840813642,9.481676860483951e-10
1377,5.921999840793433,9.482235676651018e-10
1378,5.922799840773223,9.484092282335923e-10
1379,5.923599840753013,9.489346805399512e-10
1380,5.924399840732804,9.487782483674794e-10
1381,5.925199840712594,9.487624666147658e-10
1382,5.925999840692384,9.488340582975577e-10
1383,5.9267998406721745,9.488227017860652e-10
1384,5.927599840651965,9.488483214644683e-10
1385,5.928399840631755,9.489623288454972e-10
1386,5.929199840611545,9.495059425142302e-10
1387,5.929999840591336,9.496450575585955e-10
1388,5.930799840571126,9.497324116031666e-10
1389,5.931599840550916,9.49504699370591e-10
1390,5.932399840530707,9.48947238600305e-10
1391,5.933199840510497,9.479584781797623e-10
1392,5.933999840490287,9.46255924703184e-10
1393,5.9347998404700775,9.441048855016758e-10
1394,5.935599840449868,9.427163155597373e-10
1395,5.936399840429658,9.435610692622695e-10
1396,5.937199840409448,9.450845979571392e-10
1397,5.937999840389239,9.457885799397593e-10
1398,5.938799840369029,9.455000919616345e-10
1399,5.939599840348819,9.448918673225403e-10
1400,5.94039984032861,9.441596395380467e-10
1401,5.9411998403084,9.435301722030538e-10
1402,5.94199984028819,9.434341066308533e-10
1403,5.9427998402679805,9.437537447472537e-10
1404,5.943599840247771,9.440601051539111e-10
1405,5.944399840227561,9.440767586205584e-10
1406,5.945199840207351,9.44368286241715e-10
1407,5.945999840187142,9.44264481514226e-10
1408,5.946799840166932,9.437094197652328e-10
1409,5.947599840146722,9.429958413293258e-10
1410,5.948399840126513,9.421426166166997e-10
1411,5.949199840106303,9.409158817628296e-10
1412,5.949999840086093,9.40225902703896e-10
1413,5.9507998400658835,9.40866602120607e-10
1414,5.951599840045674,9.410814483563738e-10
1415,5.952399840025464,9.414262235096813e-10
1416,5.953199840005254,9.416929262859623e-10
1417,5.953999839985045,9.41410181673114e-10
1418,5.954799839964835,9.407809579801698e-10
1419,5.955599839944625,9.401763662997245e-10
1420,5.956399839924416,9.400164224867014e-10
1421,5.957199839904206,9.397137471401544e-10
1422,5.957999839883996,9.399096175381137e-10
1423,5.9587998398637865,9.402743724879599e-10
1424,5.959599839843577,9.406886443746304e-10
1425,5.960399839823367,9.412439640773583e-10
1426,5.961199839803157,9.416417357845416e-10
1427,5.961999839782948,9.417951392179688e-10
1428,5.962799839762738,9.415468294783508e-10
1429,5.963599839742528,9.411357131839928e-10
1430,5.964399839722319,9.407678712144743e-10
1431,5.965199839702109,9.40613772616107e-10
1432,5.965999839681899,9.404066253048279e-10
1433,5.9667998396616895,9.403138854955743e-10
1434,5.96759983964148,9.400087569820086e-10
1435,5.96839983962127,9.39317187597898e-10
1436,5.96919983960106,9.388473074007559e-10
1437,5.969999839580851,9.389912166751346e-10
1438,5.970799839560641,9.395488546995768e-10
1439,5.971599839540431,9.39856766610961e-10
1440,5.972399839520222,9.401736599217064e-10
1441,5.973199839500012,9.402757427841136e-10
1442,5.973999839479802,9.403980270667744e-10
1443,5.9747998394595925,9.405307991056326e-10
1444,5.975599839439383,9.404549098615254e-10
1445,5.976399839419173,9.40026898143787e-10
1446,5.977199839398963,9.394236531118396e-10
1447,5.977999839378754,9.392428690734884e-10
1448,5.978799839358544,9.38419441741061e-10
1449,5.979599839338334,9.375089933472923e-10
1450,5.980399839318125,9.369293269054316e-10
1451,5.981199839297915,9.36533021875326e-10
1452,5.981999839277705,9.359307453565225e-10
1453,5.9827998392574955,9.354016287167154e-10
1454,5.983599839237286,9.358301055433905e-10
1455,5.984399839217076,9.358282393670127e-10
1456,5.985199839196866,9.358290809462095e-10
1457,5.985999839176657,9.354004397466782e-10
1458,5.986799839156447,9.343358275676964e-10
1459,5.987599839136237,9.33286969528218e-10
1460,5.988399839116028,9.32398504310547e-10
1461,5.989199839095818,9.317055451727155e-10
1462,5.989999839075608,9.308497158148655e-10
1463,5.9907998390553985,9.307774015338017e-10
1464,5.991599839035189,9.313790001430886e-10
1465,5.992399839014979,9.322554979708296e-10
1466,5.993199838994769,9.33002948859249e-10
1467,5.99399983897456,9.333339700507114e-10
1468,5.99479983895435,9.335459072017058e-10
1469,5.99559983893414,9.337164898547699e-10
1470,5.996399838913931,9.336719529896654e-10
1471,5.997199838893721,9.334961588334073e-10
1472,5.997999838873511,9.33610537860924e-10
1473,5.9987998388533015,9.3376705070015e-10
1474,5.999599838833092,9.34101660630282e-10
1475,6.000399838812882,9.343118385366647e-10
1476,6.001199838792672,9.340146460482821e-10
1477,6.001999838772463,9.336196115255686e-10
1478,6.002799838752253,9.33392581863818e-10
1479,6.003599838732043,9.334054642107226e-10
1480,6.004399838711834,9.335627223289654e-10
1481,6.005199838691624,9.343473804489367e-10
1482,6.005999838671414,9.350297225504334e-10
1483,6.0067998386512045,9.35325744679007e-10
1484,6.007599838630995,9.355841568839202e-10
1485,6.008399838610785,9.357227489020954e-10
1486,6.009199838590575,9.355757790663524e-10
1487,6.009999838570366,9.351396205701006e-10
1488,6.010799838550156,9.3500573682405e-10
1489,6.011599838529946,9.343645106286003e-10
1490,6.012399838509737,9.334576209886603e-10
1491,6.013199838489527,9.32616174624895e-10
1492,6.013999838469317,9.320654910552937e-10
1493,6.0147998384491075,9.320211675365034e-10
1494,6.015599838428898,9.325697611816054e-10
1495,6.016399838408688,9.334680678634636e-10
1496,6.017199838388478,9.328237129044517e-10
1497,6.017999838368269,9.31625906405945e-10
1498,6.018799838348059,9.306274037687131e-10
1499,6.019599838327849,9.300343849706615e-10
1500,6.02039983830764,9.299170181694068e-10
1501,6.02119983828743,9.300941744826862e-10
1502,6.02199983826722,9.308236284555331e-10
1503,6.0227998382470105,9.305823841858163e-10
1504,6.023599838226801,9.302343089600944e-10
1505,6.024399838206591,9.295654927158587e-10
1506,6.025199838186381,9.285746084853086e-10
1507,6.025999838166172,9.279350570446555e-10
1508,6.026799838145962,9.274614234761934e-10
1509,6.027599838125752,9.276187684579019e-10
1510,6.028399838105543,9.276168142307547e-10
1511,6.029199838085333,9.278100103159945e-10
1512,6.029999838065123,9.279411980599399e-10
1513,6.0307998380449135,9.280141579168866e-10
1514,6.031599838024704,9.279826086101065e-10
1515,6.032399838004494,9.278496418786496e-10
1516,6.033199837984284,9.282163578262807e-10
1517,6.033999837964075,9.283050776127643e-10
1518,6.034799837943865,9.280213756524322e-10
1519,6.035599837923655,9.278028946630253e-10
1520,6.036399837903446,9.279198511967184e-10
1521,6.037199837883236,9.281743589948557e-10
1522,6.037999837863026,9.288438008008706e-10
1523,6.0387998378428165,9.298093818899245e-10
1524,6.039599837822607,9.300365755475512e-10
1525,6.040399837802397,9.299478034420329e-10
1526,6.041199837782187,9.298481285456511e-10
1527,6.041999837761978,9.296358086624579e-10
1528,6.042799837741768,9.288726540065033e-10
1529,6.043599837721558,9.281760264189283e-10
1530,6.044399837701349,9.281319842841623e-10
1531,6.045199837681139,9.283379588748988e-10
1532,6.045999837660929,9.286489351276486e-10
1533,6.0467998376407195,9.282525795789667e-10
1534,6.04759983762051,9.268818777647971e-10
1535,6.0483998376003,9.252457783412771e-10
1536,6.04919983758009,9.246780675235851e-10
1537,6.049999837559881,9.248772527995768e-10
1538,6.050799837539671,9.245084477474991e-10
1539,6.051599837519461,9.23710711147403e-10
1540,6.052399837499252,9.238738998630126e-10
1541,6.053199837479042,9.252216259564724e-10
1542,6.053999837458832,9.269200484701768e-10
1543,6.0547998374386225,9.285140407788539e-10
1544,6.055599837418413,9.291730731551874e-10
1545,6.056399837398203,9.290696078480434e-10
1546,6.057199837377993,9.287950380534521e-10
1547,6.057999837357784,9.282365455209075e-10
1548,6.058799837337574,9.273002066885398e-10
1549,6.059599837317364,9.264366895789032e-10
1550,6.060399837297155,9.262490442917093e-10
1551,6.061199837276945,9.26003391992845e-10
1552,6.061999837256735,9.257503623544311e-10
1553,6.0627998372365255,9.253502380497578e-10
1554,6.063599837216316,9.24895227189073e-10
1555,6.064399837196106,9.246696538585552e-10
1556,6.065199837175896,9.245305339880974e-10
1557,6.065999837155687,9.247028520455612e-10
1558,6.066799837135477,9.245230229690728e-10
1559,6.067599837115267,9.243637765027677e-10
1560,6.068399837095058,9.238718568965767e-10
1561,6.069199837074848,9.231845742027441e-10
1562,6.069999837054638,9.22801704335739e-10
1563,6.0707998370344285,9.228274099176042e-10
1564,6.071599837014219,9.239897419347473e-10
1565,6.072399836994009,9.249829220127819e-10
1566,6.073199836973799,9.253701062740057e-10
1567,6.07399983695359,9.248529027596068e-10
1568,6.07479983693338,9.237308691833827e-10
1569,6.07559983691317,9.227312962146789e-10
1570,6.076399836892961,9.228282596170391e-10
1571,6.077199836872751,9.249038119446529e-10
1572,6.077999836852541,9.26549963946341e-10
1573,6.0787998368323315,9.276621582815427e-10
1574,6.079599836812122,9.284226853973798e-10
1575,6.080399836791912,9.287433472970137e-10
1576,6.081199836771702,9.28596063549148e-10
1577,6.081999836751493,9.282561625506073e-10
1578,6.082799836731283,9.287047765957295e-10
1579,6.083599836711073,9.285504437141673e-10
1580,6.084399836690864,9.281745233266815e-10
1581,6.085199836670654,9.2804131867229e-10
1582,6.085999836650444,9.281951185520895e-10
1583,6.0867998366302345,9.284751211457389e-10
1584,6.087599836610025,9.287253983557364e-10
1585,6.088399836589815,9.294267550146084e-10
1586,6.089199836569605,9.291223281144284e-10
1587,6.089999836549396,9.285335044109374e-10
1588,6.090799836529186,9.27989613909511e-10
1589,6.091599836508976,9.274928390026988e-10
1590,6.092399836488767,9.269323872710043e-10
1591,6.093199836468557,9.265306177480677e-10
1592,6.093999836448347,9.268674687453646e-10
1593,6.0947998364281375,9.265161996818503e-10
1594,6.095599836407928,9.263866343924957e-10
1595,6.096399836387718,9.264361293845305e-10
1596,6.097199836367508,9.263669058149375e-10
1597,6.097999836347299,9.260468255732775e-10
1598,6.098799836327089,9.256177901143704e-10
1599,6.099599836306879,9.255739838619205e-10
1600,6.10039983628667,9.249081810906188e-10
1601,6.10119983626646,9.248064107604337e-10
1602,6.10199983624625,9.249813941308489e-10
1603,6.1027998362260405,9.252095824708197e-10
1604,6.103599836205831,9.252963992027145e-10
1605,6.104399836185621,9.250583492380556e-10
1606,6.105199836165411,9.251389735024732e-10
1607,6.105999836145202,9.246789341560577e-10
1608,6.106799836124992,9.244279707889296e-10
1609,6.107599836104782,9.238734343546673e-10
1610,6.108399836084573,9.235336633710362e-10
1611,6.109199836064363,9.235173211512754e-10
1612,6.109999836044153,9.236675113809169e-10
1613,6.1107998360239435,9.245051406194896e-10
1614,6.111599836003734,9.244661103067716e-10
1615,6.112399835983524,9.238499848540116e-10
1616,6.113199835963314,9.226943108338129e-10
1617,6.113999835943105,9.220629548052768e-10
1618,6.114799835922895,9.223117524678604e-10
1619,6.115599835902685,9.229306520628669e-10
1620,6.116399835882476,9.243497947511199e-10
1621,6.117199835862266,9.251677404747979e-10
1622,6.117999835842056,9.260663750480492e-10
1623,6.1187998358218465,9.270090582257954e-10
1624,6.119599835801637,9.278354597071963e-10
1625,6.120399835781427,9.28279255842526e-10
1626,6.121199835761217,9.284169506109794e-10
1627,6.121999835741008,9.290167648975573e-10
1628,6.122799835720798,9.288299855466009e-10
1629,6.123599835700588,9.286988433393862e-10
1630,6.124399835680379,9.286628295617721e-10
1631,6.125199835660169,9.286190721286055e-10
1632,6.125999835639959,9.28474345181805e-10
1633,6.1267998356197495,9.283560358007892e-10
1634,6.12759983559954,9.290161476234112e-10
1635,6.12839983557933,9.290662622682148e-10
1636,6.12919983555912,9.291324932484758e-10
1637,6.129999835538911,9.291439373336684e-10
1638,6.130799835518701,9.288175442679114e-10
1639,6.131599835498491,9.281097727510336e-10
1640,6.132399835478282,9.273464574613165e-10
1641,6.133199835458072,9.274552143875714e-10
1642,6.133999835437862,9.270827722592629e-10
1643,6.1347998354176525,9.270235502723973e-10
1644,6.135599835397443,9.274799353726873e-10
1645,6.136399835377233,9.279504601079156e-10
1646,6.137199835357023,9.282668626660572e-10
1647,6.137999835336814,9.283605892060008e-10
1648,6.138799835316604,9.286388190888519e-10
1649,6.139599835296394,9.276231921031677e-10
1650,6.140399835276185,9.263488908221027e-10
1651,6.141199835255975,9.250586931094361e-10
1652,6.141999835235765,9.237255427803864e-10
1653,6.1427998352155555,9.231911167750974e-10
1654,6.143599835195346,9.236391491286815e-10
1655,6.144399835175136,9.252563063065552e-10
1656,6.145199835154926,9.261429163889733e-10
1657,6.145999835134717,9.266588562743225e-10
1658,6.146799835114507,9.265193664578542e-10
1659,6.147599835094297,9.258578355588483e-10
1660,6.148399835074088,9.25424022180493e-10
1661,6.149199835053878,9.250942453970202e-10
1662,6.149999835033668,9.256956634044664e-10
1663,6.1507998350134585,9.26058109759577e-10
1664,6.151599834993249,9.267787870102459e-10
1665,6.152399834973039,9.275109571866742e-10
1666,6.153199834952829,9.280833391412261e-10
1667,6.15399983493262,9.285412290175212e-10
1668,6.15479983491241,9.287128047254732e-10
1669,6.1555998348922,9.29572715455985e-10
1670,6.156399834871991,9.295612166714552e-10
1671,6.157199834851781,9.290237159355148e-10
1672,6.157999834831571,9.281166570495209e-10
1673,6.1587998348113615,9.273317436807325e-10
1674,6.159599834791152,9.27173295785183e-10
1675,6.160399834770942,9.278372039978488e-10
1676,6.161199834750732,9.29977844489814e-10
1677,6.161999834730523,9.313968846086292e-10
1678,6.162799834710313,9.321303185507406e-10
1679,6.163599834690103,9.323049506262474e-10
1680,6.164399834669894,9.321940416129636e-10
1681,6.165199834649684,9.319930422615925e-10
1682,6.165999834629474,9.317628768853092e-10
1683,6.1667998346092645,9.322664289599485e-10
1684,6.167599834589055,9.323412269250537e-10
1685,6.168399834568845,9.323012533622096e-10
1686,6.169199834548635,9.321470051934835e-10
1687,6.169999834528426,9.319420815392799e-10
1688,6.170799834508216,9.315992397016261e-10
1689,6.171599834488006,9.309852720183503e-10
1690,6.172399834467797,9.30723698240071e-10
1691,6.173199834447587,9.29774519930376e-10
1692,6.173999834427377,9.287819665932591e-10
1693,6.1747998344071675,9.283133007513253e-10
1694,6.175599834386958,9.281794727355559e-10
1695,6.176399834366748,9.280445547932314e-10
1696,6.177199834346538,9.279681274387087e-10
1697,6.177999834326329,9.287256018464405e-10
1698,6.178799834306119,9.291538185316642e-10
1699,6.179599834285909,9.29111403535087e-10
1700,6.1803998342657,9.290840394438439e-10
1701,6.18119983424549,9.289616672537961e-10
1702,6.18199983422528,9.284741864719362e-10
1703,6.1827998342050705,9.275948817865971e-10
1704,6.183599834184861,9.267448575873822e-10
1705,6.184399834164651,9.25052124736027e-10
1706,6.185199834144441,9.233570691183919e-10
1707,6.185999834124232,9.236250373558268e-10
1708,6.186799834104022,9.253055708893433e-10
1709,6.187599834083812,9.270059636415323e-10
1710,6.188399834063603,9.282622132889117e-10
1711,6.189199834043393,9.293582005173253e-10
1712,6.189999834023183,9.296945513060352e-10
1713,6.1907998340029735,9.296407284250175e-10
1714,6.191599833982764,9.298580337832191e-10
1715,6.192399833962554,9.299189564860289e-10
1716,6.193199833942344,9.300692843040614e-10
1717,6.193999833922135,9.305593214449775e-10
1718,6.194799833901925,9.31662063046583e-10
1719,6.195599833881715,9.326505872444732e-10
1720,6.196399833861506,9.33167274423024e-10
1721,6.197199833841296,9.334529903757278e-10
1722,6.197999833821086,9.332621036415104e-10
1723,6.1987998338008765,9.328472672285198e-10
1724,6.199599833780667,9.32441306392958e-10
1725,6.200399833760457,9.32610949944444e-10
1726,6.201199833740247,9.331300202036115e-10
1727,6.201999833720038,9.334815878874974e-10
1728,6.202799833699828,9.338837557956619e-10
1729,6.203599833679618,9.342927508907177e-10
1730,6.204399833659409,9.348054343531628e-10
1731,6.205199833639199,9.350245710599141e-10
1732,6.205999833618989,9.350488825592672e-10
1733,6.2067998335987795,9.34955111614129e-10
1734,6.20759983357857,9.34398244476437e-10
1735,6.20839983355836,9.341187160875384e-10
1736,6.20919983353815,9.340791865059594e-10
1737,6.209999833517941,9.343140042026591e-10
1738,6.210799833497731,9.345810582335937e-10
1739,6.211599833477521,9.348926919187065e-10
1740,6.212399833457312,9.35413049631799e-10
1741,6.213199833437102,9.35216564595405e-10
1742,6.213999833416892,9.347492549925558e-10
1743,6.2147998333966825,9.338103483598971e-10
1744,6.215599833376473,9.329297834233102e-10
1745,6.216399833356263,9.323208253764447e-10
1746,6.217199833336053,9.319583905962883e-10
1747,6.217999833315844,9.323143817171874e-10
1748,6.218799833295634,9.322151202278598e-10
1749,6.219599833275424,9.32211285827934e-10
1750,6.220399833255215,9.32180785612121e-10
1751,6.221199833235005,9.322237652295753e-10
1752,6.221999833214795,9.31912408478943e-10
1753,6.2227998331945855,9.31477287802449e-10
1754,6.223599833174376,9.319670430753263e-10
1755,6.224399833154166,9.31974712452435e-10
1756,6.225199833133956,9.320582757686791e-10
1757,6.225999833113747,9.32212091088436e-10
1758,6.226799833093537,9.326989328249325e-10
1759,6.227599833073327,9.330620292940022e-10
1760,6.228399833053118,9.333816287974435e-10
1761,6.229199833032908,9.34453405110514e-10
1762,6.229999833012698,9.345491432558445e-10
1763,6.2307998329924885,9.342048660682256e-10
1764,6.231599832972279,9.337528072232274e-10
1765,6.232399832952069,9.334525653456708e-10
1766,6.233199832931859,9.331399904272505e-10
1767,6.23399983291165,9.330914373788414e-10
1768,6.23479983289144,9.340031444745806e-10
1769,6.23559983287123,9.345098135089532e-10
1770,6.236399832851021,9.349310896829465e-10
1771,6.237199832830811,9.356473739948872e-10
1772,6.237999832810601,9.364842759898758e-10
1773,6.2387998327903915,9.370813765855254e-10
1774,6.239599832770182,9.374665994388002e-10
1775,6.240399832749972,9.382057356549287e-10
1776,6.241199832729762,9.383757683950674e-10
1777,6.241999832709553,9.381233926436892e-10
1778,6.242799832689343,9.378822786483744e-10
1779,6.243599832669133,9.377072287152768e-10
1780,6.244399832648924,9.376839993216772e-10
1781,6.245199832628714,9.378389662383344e-10
1782,6.245999832608504,9.385209234393716e-10
1783,6.2467998325882945,9.389723233959254e-10
1784,6.247599832568085,9.388085885756367e-10
1785,6.248399832547875,9.384436723447648e-10
1786,6.249199832527665,9.37905972716057e-10
1787,6.249999832507456,9.373433703380595e-10
1788,6.250799832487246,9.37043715850818e-10
1789,6.251599832467036,9.374554241496012e-10
1790,6.252399832446827,9.382150394401568e-10
1791,6.253199832426617,9.383909994746663e-10
1792,6.253999832406407,9.385320585412903e-10
1793,6.2547998323861975,9.385129821337905e-10
1794,6.255599832365988,9.382522299056058e-10
1795,6.256399832345778,9.378458315852495e-10
1796,6.257199832325568,9.37519612454866e-10
1797,6.257999832305359,9.372855678468963e-10
1798,6.258799832285149,9.362627230126854e-10
1799,6.259599832264939,9.35829652172771e-10
1800,6.26039983224473,9.357181652136177e-10
1801,6.26119983222452,9.35780401454757e-10
1802,6.26199983220431,9.359898786649897e-10
1803,6.2627998321841005,9.363760123252624e-10
1804,6.263599832163891,9.371923803817199e-10
1805,6.264399832143681,9.371607692100698e-10
1806,6.265199832123471,9.371977642660245e-10
1807,6.265999832103262,9.370079479408418e-10
1808,6.266799832083052,9.367751729022967e-10
1809,6.267599832062842,9.367603677465102e-10
1810,6.268399832042633,9.370429950982108e-10
1811,6.269199832022423,9.380659941672265e-10
1812,6.269999832002213,9.384694200525438e-10
1813,6.2707998319820035,9.388600196590249e-10
1814,6.271599831961794,9.39068109848068e-10
1815,6.272399831941584,9.391555272510994e-10
1816,6.273199831921374,9.392875237140088e-10
1817,6.273999831901165,9.393563742319866e-10
1818,6.274799831880955,9.39798786351058e-10
1819,6.275599831860745,9.397935493051032e-10
1820,6.276399831840536,9.39501375407935e-10
1821,6.277199831820326,9.391466064795336e-10
1822,6.277999831800116,9.389522192114151e-10
1823,6.2787998317799065,9.392578798932015e-10
1824,6.279599831759697,9.39853030993661e-10
1825,6.280399831739487,9.408847141390338e-10
1826,6.281199831719277,9.416983592824844e-10
1827,6.281999831699068,9.421183644373485e-10
1828,6.282799831678858,9.425009570907346e-10
1829,6.283599831658648,9.428831242922588e-10
1830,6.284399831638439,9.432345687160657e-10
1831,6.285199831618229,9.43255351785793e-10
1832,6.285999831598019,9.434229613456367e-10
1833,6.2867998315778095,9.437397852843672e-10
1834,6.2875998315576,9.4371034878276e-10
1835,6.28839983153739,9.438665252411743e-10
1836,6.28919983151718,9.441268309596592e-10
1837,6.289999831496971,9.443317869932302e-10
1838,6.290799831476761,9.44228121482145e-10
1839,6.291599831456551,9.439916141075437e-10
1840,6.292399831436342,9.440716917240248e-10
1841,6.293199831416132,9.43552477848474e-10
1842,6.293999831395922,9.431871551865135e-10
1843,6.2947998313757125,9.42950068744643e-10
1844,6.295599831355503,9.428819002212404e-10
1845,6.296399831335293,9.428085407806977e-10
1846,6.297199831315083,9.427095940167605e-10
1847,6.297999831294874,9.433958875782132e-10
1848,6.298799831274664,9.43265402316993e-10
1849,6.299599831254454,9.427478355527546e-10
1850,6.300399831234245,9.420426288021632e-10
1851,6.301199831214035,9.41442385960842e-10
1852,6.301999831193825,9.40920300605193e-10
1853,6.3027998311736155,9.40452895390314e-10
1854,6.303599831153406,9.40903361433927e-10
1855,6.304399831133196,9.410617061462152e-10
1856,6.305199831112986,9.411286018019391e-10
1857,6.305999831092777,9.41547129129836e-10
1858,6.306799831072567,9.42233522192047e-10
1859,6.307599831052357,9.428587107693709e-10
1860,6.308399831032148,9.429906525305218e-10
1861,6.309199831011938,9.433861385313799e-10
1862,6.309999830991728,9.43378810501202e-10
1863,6.3107998309715185,9.42826286220131e-10
1864,6.311599830951309,9.423183206021098e-10
1865,6.312399830931099,9.420467991076019e-10
1866,6.313199830910889,9.420067279346407e-10
1867,6.31399983089068,9.422879287159511e-10
1868,6.31479983087047,9.433639701258204e-10
1869,6.31559983085026,9.445062739402333e-10
1870,6.316399830830051,9.448503148386145e-10
1871,6.317199830809841,9.44968462530081e-10
1872,6.317999830789631,9.450712973611556e-10
1873,6.3187998307694215,9.449894727376615e-10
1874,6.319599830749212,9.44913964924326e-10
1875,6.320399830729002,9.451830931079286e-10
1876,6.321199830708792,9.461269910250713e-10
1877,6.321999830688583,9.46406358733586e-10
1878,6.322799830668373,9.468136216349092e-10
1879,6.323599830648163,9.47390299892713e-10
1880,6.324399830627954,9.478367416739115e-10
1881,6.325199830607744,9.481349363895537e-10
1882,6.325999830587534,9.482651524382524e-10
1883,6.3267998305673245,9.49076648468132e-10
1884,6.327599830547115,9.488754868406483e-10
1885,6.328399830526905,9.486351958584453e-10
1886,6.329199830506695,9.485128990658337e-10
1887,6.329999830486486,9.48519436514431e-10
1888,6.330799830466276,9.486935800700793e-10
1889,6.331599830446066,9.490496403315803e-10
1890,6.332399830425857,9.501659451855063e-10
1891,6.333199830405647,9.505806998883975e-10
1892,6.333999830385437,9.504718570554293e-10
1893,6.3347998303652275,9.502008062384212e-10
1894,6.335599830345018,9.497222810416281e-10
1895,6.336399830324808,9.489286486830103e-10
1896,6.337199830304598,9.478821507062653e-10
1897,6.337999830284389,9.47604712521451e-10
1898,6.338799830264179,9.477654805155294e-10
1899,6.339599830243969,9.478249582336746e-10
1900,6.34039983022376,9.480547457237659e-10
1901,6.34119983020355,9.480926641903628e-10
1902,6.34199983018334,9.471793704619222e-10
1903,6.3427998301631305,9.455304171659226e-10
